,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
66747,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Acquaintance,Strangers,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when acquaintance is strangers compared to when acquaintance has another value."
66749,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/1,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Game type,Prisoner's Dilemma Game,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when game type is prisoner's dilemma game compared to when game type has another value."
66751,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Experimental setting,Lab,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when experimental setting is lab compared to when experimental setting has another value."
66757,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,false,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Known endgame,na,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when known endgame is false compared to when known endgame has another value."
66759,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Matching,Partner,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when matching is partner compared to when matching has another value."
66763,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,One-shot vs repeated,Repeated,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
66765,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Real partner,Deception,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when real partner is deception compared to when real partner has another value."
66767,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Student sample,na,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when student sample is true compared to when student sample has another value."
66769,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Symmetry,na,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when symmetry is true compared to when symmetry has another value."
66771,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Trial of cooperation,All trials,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
66775,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/4,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Source of year of data collection,Received/Submitted,higher,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly higher when source of year of data collection is submitted compared to when source of year of data collection has another value."
102112,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,false,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/tit-for-tat,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Tit-for-Tat,Predominantly Cooperative,Known endgame,na,lower,"When comparing studies where iterated strategy is tit-for-tat and studies where iterated strategy is predominantly cooperative, cooperation is significantly lower when known endgame is false compared to when known endgame has another value."
106229,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,https://data.cooperationdatabank.org/id/studycontinuouspgg/1,https://data.cooperationdatabank.org/vocab/prop/iteratedStrategy,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_competitive,https://data.cooperationdatabank.org/id/iteratedstrategy/predominantly_cooperative,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated strategy,Predominantly Competitive,Predominantly Cooperative,Continuous vs step-level public goods,Continuous,higher,"When comparing studies where iterated strategy is predominantly competitive and studies where iterated strategy is predominantly cooperative, cooperation is significantly higher when continuous vs step-level public goods is continuous compared to when continuous vs step-level public goods has another value."
107176,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/USA,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,has country,USA,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when has country is usa compared to when has country has another value."
107178,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/1,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Source of country or region,Specified country,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when source of country or region is specified country compared to when source of country or region has another value."
107180,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/deception,true,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Deception,na,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when deception is true compared to when deception has another value."
107182,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Discussion,Absent,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when discussion is absent compared to when discussion has another value."
107190,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Published,Published Article,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when published is published article compared to when published has another value."
107192,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Sanction,na,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when sanction is false compared to when sanction has another value."
107194,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Academic discipline,Psychology,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when academic discipline is psychology compared to when academic discipline has another value."
107196,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Acquaintance,Strangers,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when acquaintance is strangers compared to when acquaintance has another value."
107198,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Game type,Public Goods Game,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when game type is public goods game compared to when game type has another value."
107200,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Experimental setting,Lab,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when experimental setting is lab compared to when experimental setting has another value."
107202,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/3,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Game incentive,Non-monetary,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when game incentive is non-monetary compared to when game incentive has another value."
107208,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Matching,Partner,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when matching is partner compared to when matching has another value."
107212,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,One-shot vs repeated,Repeated,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
107214,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/2,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Real partner,Deception,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when real partner is deception compared to when real partner has another value."
107216,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Student sample,na,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when student sample is true compared to when student sample has another value."
107218,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/iteratedPreprogrammedCooperationRateLevel,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/high,https://data.cooperationdatabank.org/id/iteratedpreprogrammedcooperationratelevel/low,https://data.cooperationdatabank.org/vocab/prop/Partner(s)'_strategiesVariable,Iterated pre-programmed cooperation rate level,High,Low,Symmetry,na,lower,"When comparing studies where iterated pre-programmed cooperation rate level is high and studies where iterated pre-programmed cooperation rate level is low, cooperation is significantly lower when symmetry is true compared to when symmetry has another value."
