,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
113688,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,true,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Known endgame,na,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when known endgame is true compared to when known endgame has another value."
113689,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/1,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Matching,Stranger,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when matching is stranger compared to when matching has another value."
113691,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/1,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,One-shot vs repeated,One-shot,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when one-shot vs repeated is one-shot compared to when one-shot vs repeated has another value."
113692,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShotRepeated,true,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Repeated one-shot game,na,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when repeated one-shot game is true compared to when repeated one-shot game has another value."
113693,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Real partner,Real,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when real partner is real compared to when real partner has another value."
113695,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Symmetry,na,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when symmetry is true compared to when symmetry has another value."
113696,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Trial of cooperation,All trials,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
113698,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/4,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Source of year of data collection,Received/Submitted,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when source of year of data collection is submitted compared to when source of year of data collection has another value."
113702,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyShowUpFee,https://data.cooperationdatabank.org/id/studyshowupfee/1,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Show-up fee,Paid,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when show-up fee is paid compared to when show-up fee has another value."
113864,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,false,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Student sample,na,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when student sample is false compared to when student sample has another value."
113872,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/recruitmentMethod,https://data.cooperationdatabank.org/id/recruitmentmethod/3,https://data.cooperationdatabank.org/vocab/prop/ageCohort,https://data.cooperationdatabank.org/id/agecohort/old,https://data.cooperationdatabank.org/id/agecohort/young,https://data.cooperationdatabank.org/vocab/prop/AgeVariable,Age cohort,old,young,Recruitment method,Other,higher,"When comparing studies where age cohort is old and studies where age cohort is young, cooperation is significantly higher when recruitment method is other compared to when recruitment method has another value."
