,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
74830,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Deception,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when deception is false compared to when deception has another value."
74835,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Discussion,Absent,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when discussion is absent compared to when discussion has another value."
74865,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Published,Published Article,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when published is published article compared to when published has another value."
74870,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Sanction,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when sanction is false compared to when sanction has another value."
74875,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Acquaintance,Strangers,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when acquaintance is strangers compared to when acquaintance has another value."
74880,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Game type,Public Goods Game,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when game type is public goods game compared to when game type has another value."
74885,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Experimental setting,Lab,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when experimental setting is lab compared to when experimental setting has another value."
74890,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Game incentive,Monetary,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when game incentive is monetary compared to when game incentive has another value."
74900,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Matching,Partner,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when matching is partner compared to when matching has another value."
74910,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,One-shot vs repeated,Repeated,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
74915,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Real partner,Real,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when real partner is real compared to when real partner has another value."
74920,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Student sample,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when student sample is true compared to when student sample has another value."
74925,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Symmetry,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when symmetry is true compared to when symmetry has another value."
74930,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Trial of cooperation,All trials,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
74940,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/5,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Source of year of data collection,Published,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when source of year of data collection is published compared to when source of year of data collection has another value."
75494,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/AUS,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,has country,AUS,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when has country is aus compared to when has country has another value."
75501,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Source of country or region,Specified country,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when source of country or region is specified country compared to when source of country or region has another value."
75508,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Deception,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when deception is false compared to when deception has another value."
75515,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Discussion,Absent,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when discussion is absent compared to when discussion has another value."
75557,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Published,Published Article,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when published is published article compared to when published has another value."
75564,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Sanction,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when sanction is false compared to when sanction has another value."
75571,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Acquaintance,Strangers,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when acquaintance is strangers compared to when acquaintance has another value."
75578,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Game type,Public Goods Game,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when game type is public goods game compared to when game type has another value."
75585,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Experimental setting,Lab,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when experimental setting is lab compared to when experimental setting has another value."
75592,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Game incentive,Monetary,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when game incentive is monetary compared to when game incentive has another value."
75606,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Matching,Partner,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when matching is partner compared to when matching has another value."
75620,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,One-shot vs repeated,Repeated,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
75627,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Real partner,Real,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when real partner is real compared to when real partner has another value."
75634,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Student sample,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when student sample is true compared to when student sample has another value."
75641,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Symmetry,na,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when symmetry is true compared to when symmetry has another value."
75648,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Trial of cooperation,All trials,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
75662,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/5,https://data.cooperationdatabank.org/vocab/prop/uncertaintyLevel,https://data.cooperationdatabank.org/id/uncertaintylevel/low,https://data.cooperationdatabank.org/id/uncertaintylevel/medium,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty level,Low,Medium,Source of year of data collection,Published,higher,"When comparing studies where uncertainty level is low and studies where uncertainty level is medium, cooperation is significantly higher when source of year of data collection is published compared to when source of year of data collection has another value."
75688,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/AUS,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty target,Return from public account,Return from private account,has country,AUS,lower,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, cooperation is significantly lower when has country is aus compared to when has country has another value."
75691,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/1,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty target,Return from public account,Return from private account,Source of country or region,Specified country,lower,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, cooperation is significantly lower when source of country or region is specified country compared to when source of country or region has another value."
75694,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/uncertaintyTarget,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_public_account,https://data.cooperationdatabank.org/id/uncertaintytarget/return_from_private_account,https://data.cooperationdatabank.org/vocab/prop/UncertaintyVariable,Uncertainty target,Return from public account,Return from private account,Deception,na,lower,"When comparing studies where uncertainty target is return from public account and studies where uncertainty target is return from private account, cooperation is significantly lower when deception is false compared to when deception has another value."
