,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
157930,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Experimental setting,Lab,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when experimental setting is lab compared to when experimental setting has another value."
157935,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Game incentive,Monetary,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when game incentive is monetary compared to when game incentive has another value."
157945,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,true,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Known endgame,na,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when known endgame is true compared to when known endgame has another value."
157950,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Matching,Stranger,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when matching is stranger compared to when matching has another value."
157960,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,One-shot vs repeated,One-shot,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when one-shot vs repeated is one-shot compared to when one-shot vs repeated has another value."
157965,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShotRepeated,true,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Repeated one-shot game,na,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when repeated one-shot game is true compared to when repeated one-shot game has another value."
157970,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Real partner,Real,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when real partner is real compared to when real partner has another value."
157980,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Symmetry,na,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when symmetry is true compared to when symmetry has another value."
157985,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Trial of cooperation,All trials,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when trial of cooperation is all trials compared to when trial of cooperation has another value."
158005,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Source of year of data collection,Conducted,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when source of year of data collection is conducted compared to when source of year of data collection has another value."
158010,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,https://data.cooperationdatabank.org/id/studycontinuouspgg/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Continuous vs step-level public goods,Continuous,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when continuous vs step-level public goods is continuous compared to when continuous vs step-level public goods has another value."
158015,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyShowUpFee,https://data.cooperationdatabank.org/id/studyshowupfee/1,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Show-up fee,Paid,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when show-up fee is paid compared to when show-up fee has another value."
158085,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Sanction,na,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when sanction is false compared to when sanction has another value."
158150,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/minimumContributionLevel,https://data.cooperationdatabank.org/id/minimumcontributionlevel/low,https://data.cooperationdatabank.org/id/minimumcontributionlevel/high,https://data.cooperationdatabank.org/vocab/prop/TaxationVariable,Minimum contribution level,Low,High,Student sample,na,lower,"When comparing studies where minimum contribution level is low and studies where minimum contribution level is high, cooperation is significantly lower when student sample is true compared to when student sample has another value."
