,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
10503,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,High,Symmetry,na,lower,"When comparing studies where threshold level is medium and studies where threshold level is high, contribution is significantly lower when symmetry is true compared to when symmetry has another value."
10507,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,High,Trial of cooperation,All trials,lower,"When comparing studies where threshold level is medium and studies where threshold level is high, contribution is significantly lower when trial of cooperation is all trials compared to when trial of cooperation has another value."
10515,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/4,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,High,Source of year of data collection,Received/Submitted,lower,"When comparing studies where threshold level is medium and studies where threshold level is high, contribution is significantly lower when source of year of data collection is submitted compared to when source of year of data collection has another value."
10519,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,https://data.cooperationdatabank.org/id/studycontinuouspgg/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,High,Continuous vs step-level public goods,Step-level,lower,"When comparing studies where threshold level is medium and studies where threshold level is high, contribution is significantly lower when continuous vs step-level public goods is step-level compared to when continuous vs step-level public goods has another value."
49555,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyShowUpFee,https://data.cooperationdatabank.org/id/studyshowupfee/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,High,Low,Show-up fee,Course credit,higher,"When comparing studies where threshold level is high and studies where threshold level is low, contribution is significantly higher when show-up fee is course credit compared to when show-up fee has another value."
146047,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/ISR,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,has country,ISR,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when has country is isr compared to when has country has another value."
146049,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Source of country or region,Specified country,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when source of country or region is specified country compared to when source of country or region has another value."
146051,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Deception,na,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when deception is false compared to when deception has another value."
146053,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Discussion,Absent,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when discussion is absent compared to when discussion has another value."
146061,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Published,Published Article,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when published is published article compared to when published has another value."
146063,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Sanction,na,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when sanction is false compared to when sanction has another value."
146065,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Acquaintance,Strangers,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when acquaintance is strangers compared to when acquaintance has another value."
146067,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Game type,Public Goods Game,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when game type is public goods game compared to when game type has another value."
146069,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Experimental setting,Lab,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when experimental setting is lab compared to when experimental setting has another value."
146071,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Game incentive,Monetary,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when game incentive is monetary compared to when game incentive has another value."
146077,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Matching,Partner,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when matching is partner compared to when matching has another value."
146089,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,One-shot vs repeated,Repeated,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
146091,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Real partner,Real,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when real partner is real compared to when real partner has another value."
146095,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,false,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Symmetry,na,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when symmetry is false compared to when symmetry has another value."
146097,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Trial of cooperation,All trials,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
146101,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/4,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Source of year of data collection,Received/Submitted,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when source of year of data collection is submitted compared to when source of year of data collection has another value."
146103,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,https://data.cooperationdatabank.org/id/studycontinuouspgg/2,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/medium,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,Medium,Low,Continuous vs step-level public goods,Step-level,higher,"When comparing studies where threshold level is medium and studies where threshold level is low, contribution is significantly higher when continuous vs step-level public goods is step-level compared to when continuous vs step-level public goods has another value."
146151,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyKnownEndgame,false,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,High,Low,Known endgame,na,higher,"When comparing studies where threshold level is high and studies where threshold level is low, contribution is significantly higher when known endgame is false compared to when known endgame has another value."
146169,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/thresholdLevel,https://data.cooperationdatabank.org/id/thresholdlevel/high,https://data.cooperationdatabank.org/id/thresholdlevel/low,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Threshold level,High,Low,Student sample,na,higher,"When comparing studies where threshold level is high and studies where threshold level is low, contribution is significantly higher when student sample is true compared to when student sample has another value."
149186,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/USA,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,has country,USA,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when has country is usa compared to when has country has another value."
149188,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/4,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Source of country or region,Most authors,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when source of country or region is most authors compared to when source of country or region has another value."
149190,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Deception,na,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when deception is false compared to when deception has another value."
149192,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Discussion,Absent,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when discussion is absent compared to when discussion has another value."
149198,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Published,Published Article,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when published is published article compared to when published has another value."
149200,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Sanction,na,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when sanction is false compared to when sanction has another value."
149202,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyAcademicDiscipline,https://data.cooperationdatabank.org/id/studyacademicdiscipline/1,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Academic discipline,Economics,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when academic discipline is economics compared to when academic discipline has another value."
149204,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/2,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Acquaintance,Possible Acquaintance,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when acquaintance is possible acquaintance compared to when acquaintance has another value."
149206,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/stepReturnLevel,https://data.cooperationdatabank.org/id/stepreturnlevel/medium,https://data.cooperationdatabank.org/id/stepreturnlevel/high,https://data.cooperationdatabank.org/vocab/prop/Step-level_Public_Goods_GameVariable,Step return level,Medium,High,Game type,Public Goods Game,lower,"When comparing studies where step return level is medium and studies where step return level is high, cooperation is significantly lower when game type is public goods game compared to when game type has another value."
