,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
163521,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Sanction,na,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when sanction is false compared to when sanction has another value."
163522,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Acquaintance,Strangers,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when acquaintance is strangers compared to when acquaintance has another value."
163523,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/2,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Game type,Public Goods Game,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when game type is public goods game compared to when game type has another value."
163524,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Experimental setting,Lab,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when experimental setting is lab compared to when experimental setting has another value."
163525,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Game incentive,Monetary,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when game incentive is monetary compared to when game incentive has another value."
163527,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Matching,Partner,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when matching is partner compared to when matching has another value."
163529,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,One-shot vs repeated,Repeated,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
163530,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Real partner,Real,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when real partner is real compared to when real partner has another value."
163533,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Symmetry,na,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when symmetry is true compared to when symmetry has another value."
163535,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/5,https://data.cooperationdatabank.org/vocab/prop/experimentalSetting,https://data.cooperationdatabank.org/id/experimentalsetting/lab_in_the_field,https://data.cooperationdatabank.org/id/experimentalsetting/field,https://data.cooperationdatabank.org/vocab/prop/Experimental_SettingVariable,Experimental setting,Lab in the field,Field,Source of year of data collection,Published,lower,"When comparing studies where experimental setting is lab in the field and studies where experimental setting is field, cooperation is significantly lower when source of year of data collection is published compared to when source of year of data collection has another value."
