,dependent,mod,mod_val,iv,cat_t1,cat_t2,giv_prop,iv_label,cat_t1_label,cat_t2_label,mod_label,mod_val_label,comparative,hypothesis
16317,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Trial of cooperation,All trials,higher,"When comparing studies where student sample is true and studies where student sample is false, cooperation is significantly higher when trial of cooperation is all trials compared to when trial of cooperation has another value."
16319,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/5,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Source of year of data collection,Published,higher,"When comparing studies where student sample is true and studies where student sample is false, cooperation is significantly higher when source of year of data collection is published compared to when source of year of data collection has another value."
16320,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyShowUpFee,https://data.cooperationdatabank.org/id/studyshowupfee/1,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Show-up fee,Paid,higher,"When comparing studies where student sample is true and studies where student sample is false, cooperation is significantly higher when show-up fee is paid compared to when show-up fee has another value."
16321,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/recruitmentMethod,https://data.cooperationdatabank.org/id/recruitmentmethod/3,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Recruitment method,Other,higher,"When comparing studies where student sample is true and studies where student sample is false, cooperation is significantly higher when recruitment method is other compared to when recruitment method has another value."
16871,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/5,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Experimental setting,Lab in the field,higher,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly higher when experimental setting is lab in the field compared to when experimental setting has another value."
16887,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Student sample,na,higher,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly higher when student sample is true compared to when student sample has another value."
34866,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyExperimentalSetting,https://data.cooperationdatabank.org/id/studyexperimentalsetting/2,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Experimental setting,Lab,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when experimental setting is lab compared to when experimental setting has another value."
34907,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,false,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Student sample,na,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when student sample is false compared to when student sample has another value."
34908,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Student sample,na,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when student sample is true compared to when student sample has another value."
34915,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/recruitmentMethod,https://data.cooperationdatabank.org/id/recruitmentmethod/1,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Recruitment method,Participant pool,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when recruitment method is participant pool compared to when recruitment method has another value."
67206,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyStudentSample,true,https://data.cooperationdatabank.org/vocab/prop/academicDiscipline,https://data.cooperationdatabank.org/id/academicdiscipline/economics,https://data.cooperationdatabank.org/id/academicdiscipline/others,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Academic discipline,Economics,Others,Student sample,na,lower,"When comparing studies where academic discipline is economics and studies where academic discipline is others, cooperation is significantly lower when student sample is true compared to when student sample has another value."
72590,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/country,https://data.cooperationdatabank.org/id/country/RUS,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,has country,RUS,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when has country is rus compared to when has country has another value."
72618,https://data.cooperationdatabank.org/id/dependentvariable/contributions,https://data.cooperationdatabank.org/vocab/prop/studyContinuousPGG,https://data.cooperationdatabank.org/id/studycontinuouspgg/1,https://data.cooperationdatabank.org/vocab/prop/student,True,False,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Continuous vs step-level public goods,Continuous,lower,"When comparing studies where student sample is true and studies where student sample is false, contribution is significantly lower when continuous vs step-level public goods is continuous compared to when continuous vs step-level public goods has another value."
92729,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/1,https://data.cooperationdatabank.org/vocab/prop/academicGradeLevel,https://data.cooperationdatabank.org/id/academicgradelevel/junior,https://data.cooperationdatabank.org/id/academicgradelevel/middle,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Academic grade level,Junior,Middle,Discussion,Uni-directional,lower,"When comparing studies where academic grade level is junior and studies where academic grade level is middle, cooperation is significantly lower when discussion is uni-directional compared to when discussion has another value."
134309,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/countrySource,https://data.cooperationdatabank.org/id/countrysource/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Source of country or region,Specified country,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when source of country or region is specified country compared to when source of country or region has another value."
134311,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/deception,false,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Deception,na,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when deception is false compared to when deception has another value."
134313,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/discussion,https://data.cooperationdatabank.org/id/discussion/0,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Discussion,Absent,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when discussion is absent compared to when discussion has another value."
134321,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/publicationStatus,https://data.cooperationdatabank.org/id/publicationstatus/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Published,Published Article,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when published is published article compared to when published has another value."
134323,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/sanction,false,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Sanction,na,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when sanction is false compared to when sanction has another value."
134329,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyAcquaintance,https://data.cooperationdatabank.org/id/studyacquaintance/0,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Acquaintance,Strangers,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when acquaintance is strangers compared to when acquaintance has another value."
134333,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyDilemmaType,https://data.cooperationdatabank.org/id/studydilemmatype/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Game type,Prisoner's Dilemma Game,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when game type is prisoner's dilemma game compared to when game type has another value."
134337,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyGameIncentive,https://data.cooperationdatabank.org/id/studygameincentive/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Game incentive,Monetary,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when game incentive is monetary compared to when game incentive has another value."
134341,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyMatchingProtocol,https://data.cooperationdatabank.org/id/studymatchingprotocol/2,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Matching,Partner,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when matching is partner compared to when matching has another value."
134345,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyOneShot,https://data.cooperationdatabank.org/id/studyoneshot/0,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,One-shot vs repeated,Repeated,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when one-shot vs repeated is repeated compared to when one-shot vs repeated has another value."
134347,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyRealPartner,https://data.cooperationdatabank.org/id/studyrealpartner/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Real partner,Real,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when real partner is real compared to when real partner has another value."
134351,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studySymmetric,true,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Symmetry,na,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when symmetry is true compared to when symmetry has another value."
134353,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/studyTrialOfCooperation,https://data.cooperationdatabank.org/id/studytrialofcooperation/1,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Trial of cooperation,All trials,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when trial of cooperation is all trials compared to when trial of cooperation has another value."
134357,https://data.cooperationdatabank.org/id/dependentvariable/cooperation,https://data.cooperationdatabank.org/vocab/prop/yearSource,https://data.cooperationdatabank.org/id/yearsource/5,https://data.cooperationdatabank.org/vocab/prop/student,false,true,https://data.cooperationdatabank.org/vocab/prop/EducationVariable,Student sample,na,na,Source of year of data collection,Published,lower,"When comparing studies where student sample is false and studies where student sample is true, cooperation is significantly lower when source of year of data collection is published compared to when source of year of data collection has another value."
